id,title,url
367,"Graffiti Tags Tutorial - Everything You Need To Know",https://youtube.com/watch?v=L44qLzz_FB0&list=WL&index=367&pp=gAQBiAQB
368,"Gold Letterpress vs. Gold Foil",https://youtube.com/watch?v=QgSuXXGWuww&list=WL&index=368&pp=gAQBiAQB
369,"How Being a War Reporter Got Me Kidnapped…Twice",https://youtube.com/watch?v=qToG2FmqCm8&list=WL&index=369&pp=gAQBiAQB
370,"Pushing Through Frustrations & Challenges in Watercolor Painting",https://youtube.com/watch?v=T1pqg_Xm5qc&list=WL&index=370&pp=gAQBiAQB
371,"Talib Kweli And El-P Talk Run The Jewels 4, Killer Mike, Company Flow, & Rawkus | People's Party",https://youtube.com/watch?v=klta75ld4Kc&list=WL&index=371&pp=gAQBiAQB
372,"Kaweco Special Dip Pen and Speedball Steel Brush -- Unboxing and Review",https://youtube.com/watch?v=lIDU-F31p0k&list=WL&index=372&pp=gAQBiAQB
373,"Passive Income with Music! // Compact Creations 015",https://youtube.com/watch?v=ScqScOP2pbA&list=WL&index=373&pp=gAQBiAQB
374,"Professional Chefs Compete in a Knife Skills Speed Challenge | Test Kitchen Talks | Bon Appétit",https://youtube.com/watch?v=zpsa3jG6kpg&list=WL&index=374&pp=gAQBiAQB
375,"Joe Fights/Confronts Mal Part 2 | Joe Budden Podcast | Compilation",https://youtube.com/watch?v=dtkydqqxCpI&list=WL&index=375&pp=gAQBiAQB
376,"Rolling Loud NYC No Jumper Vlog!",https://youtube.com/watch?v=LZSuSqoGAM8&list=WL&index=376&pp=gAQBiAQB
377,"TA-KU Boiler Room Los Angeles DJ Set",https://youtube.com/watch?v=Cj1LDGo-SQo&list=WL&index=377&pp=gAQBiAQB
,"undefined",undefined
